0.482	1.11601	0.765182	0.57006	-1.06535
0.483	1.11495	0.764453	0.569518	-1.06012
0.484	1.11389	0.763728	0.568977	-1.05491
0.485	1.11284	0.763007	0.56844	-1.04972
0.486	1.11179	0.762289	0.567905	-1.04455
0.487	1.11075	0.761574	0.567373	-1.0394
0.488	1.10971	0.760863	0.566843	-1.03428
0.489	1.10868	0.760156	0.566316	-1.02917
0.49	1.10765	0.759452	0.565792	-1.02408
0.491	1.10663	0.758752	0.56527	-1.01902
0.492	1.10562	0.758055	0.564751	-1.01397
0.493	1.1046	0.757361	0.564234	-1.00895
0.494	1.1036	0.756671	0.56372	-1.00395
0.495	1.1026	0.755984	0.563208	-0.998965
0.496	1.1016	0.755301	0.562699	-0.994004
0.497	1.10061	0.754621	0.562193	-0.989063
0.498	1.09962	0.753945	0.561689	-0.984143
0.499	1.09864	0.753272	0.561188	-0.979243
0.5	1.09766	0.752602	0.560689	-0.974365
0.501	1.09669	0.751936	0.560192	-0.969507
0.502	1.09572	0.751273	0.559698	-0.96467
0.503	1.09476	0.750613	0.559207	-0.959853
0.504	1.0938	0.749956	0.558718	-0.955057
0.505	1.09285	0.749303	0.558231	-0.950282
0.506	1.0919	0.748653	0.557747	-0.945527
0.507	1.09096	0.748007	0.557265	-0.940793
0.508	1.09002	0.747363	0.556786	-0.936079
0.509	1.08909	0.746723	0.556309	-0.931386
0.51	1.08816	0.746086	0.555834	-0.926713
0.511	1.08724	0.745452	0.555362	-0.922061
0.512	1.08632	0.744822	0.554892	-0.91743
0.513	1.0854	0.744194	0.554425	-0.912819
0.514	1.08449	0.74357	0.55396	-0.908228
0.515	1.08358	0.742949	0.553497	-0.903658
0.516	1.08268	0.742331	0.553036	-0.899108
0.517	1.08179	0.741716	0.552578	-0.894578
0.518	1.08089	0.741104	0.552122	-0.890069
0.519	1.08001	0.740495	0.551669	-0.88558
0.52	1.07912	0.73989	0.551218	-0.881111
0.521	1.07824	0.739287	0.550769	-0.876662
0.522	1.07737	0.738687	0.550322	-0.872233
0.523	1.0765	0.738091	0.549878	-0.867825
0.524	1.07563	0.737497	0.549436	-0.863437
0.525	1.07477	0.736907	0.548996	-0.859068
0.526	1.07392	0.736319	0.548558	-0.85472
0.527	1.07306	0.735735	0.548122	-0.850392
0.528	1.07221	0.735153	0.547689	-0.846083
0.529	1.07137	0.734575	0.547258	-0.841795
0.53	1.07053	0.733999	0.546829	-0.837526
0.531	1.0697	0.733426	0.546402	-0.833277
0.532	1.06886	0.732856	0.545978	-0.829048
0.533	1.06804	0.732289	0.545556	-0.824838
0.534	1.06721	0.731725	0.545135	-0.820648
0.535	1.0664	0.731164	0.544717	-0.816478
0.536	1.06558	0.730606	0.544301	-0.812327
0.537	1.06477	0.73005	0.543887	-0.808196
0.538	1.06397	0.729497	0.543476	-0.804084
0.539	1.06316	0.728947	0.543066	-0.799992
0.54	1.06237	0.7284	0.542658	-0.795919
0.541	1.06157	0.727856	0.542253	-0.791865
0.542	1.06078	0.727314	0.541849	-0.787831
0.543	1.06	0.726776	0.541448	-0.783816
0.544	1.05921	0.72624	0.541049	-0.77982
0.545	1.05844	0.725706	0.540651	-0.775843
0.546	1.05766	0.725176	0.540256	-0.771885
0.547	1.05689	0.724648	0.539863	-0.767946
0.548	1.05613	0.724123	0.539471	-0.764026
0.549	1.05536	0.7236	0.539082	-0.760125
0.55	1.05461	0.72308	0.538695	-0.756243
0.551	1.05385	0.722563	0.53831	-0.752379
0.552	1.0531	0.722049	0.537926	-0.748535
0.553	1.05235	0.721537	0.537545	-0.744708
0.554	1.05161	0.721027	0.537165	-0.740901
0.555	1.05087	0.720521	0.536788	-0.737112
0.556	1.05014	0.720017	0.536412	-0.733342
0.557	1.04941	0.719515	0.536039	-0.72959
0.558	1.04868	0.719016	0.535667	-0.725856
0.559	1.04795	0.71852	0.535297	-0.722141
0.56	1.04723	0.718026	0.534929	-0.718443
